SampleSize,Set,sappalphas,sappbetas,sappalpha_ds,sappbeta_ds
100,2,31,4,40,3
100,2,12,1,50,7
100,2,16,2,47,9
100,2,13,1,36,5
100,2,14,2,60,8
100,2,23,3,42,3
100,2,19,0,48,5
100,3,13,2,59,7
100,3,19,2,26,8
100,3,23,2,64,9
100,3,23,3,64,6
100,3,20,0,51,4
100,3,17,3,52,2
100,3,29,1,47,8
100,3,20,2,56,1
100,3,14,4,55,9
100,3,12,2,45,0
100,3,17,2,67,0
100,3,20,2,46,8
100,3,21,3,44,4
100,3,15,1,57,3
100,3,19,3,44,5
100,3,24,0,61,3
100,3,16,4,55,7
100,3,21,1,52,5
100,3,21,2,53,6
100,3,28,0,43,3
100,3,24,0,53,2
100,3,25,4,57,0
100,3,14,4,57,3
100,3,18,2,46,9
100,3,14,4,52,8
100,3,19,4,37,0
100,3,25,2,50,8
100,3,20,3,59,0
100,3,22,2,53,9
100,3,23,0,55,0
100,3,18,1,40,5
100,3,21,1,48,1
100,3,26,2,23,0
100,3,13,2,54,6
100,3,19,3,47,0
100,3,17,0,58,6
100,3,22,2,56,2
100,3,19,1,50,6
100,3,22,3,40,5
100,3,29,1,44,5
100,3,22,3,54,8
100,3,17,1,34,3
100,3,29,2,49,8
100,3,26,0,55,2
100,3,14,1,70,8
100,3,19,7,54,1
100,3,16,3,32,7
100,3,16,0,53,3
100,3,18,1,62,1
100,3,19,1,60,7
100,3,11,2,68,4
100,3,19,0,50,5
100,3,14,2,51,8
100,3,25,4,52,8
100,3,18,2,51,8
100,3,17,2,38,5
100,3,16,5,26,2
100,3,21,3,57,0
100,3,21,1,48,0
100,3,14,1,46,8
100,3,16,1,43,8
100,3,18,1,50,8
100,3,29,6,60,0
100,3,19,2,47,7
100,3,23,5,48,0
100,3,19,1,73,0
100,3,13,1,59,8
100,3,23,2,55,4
100,3,15,4,62,2
100,3,15,5,55,4
100,3,25,1,58,6
100,3,17,2,45,8
100,3,18,3,36,0
100,3,18,2,62,5
100,3,19,7,66,0
100,3,21,1,41,3
100,3,18,5,55,4
100,3,12,2,57,9
100,3,19,2,56,5
100,3,19,2,44,7
100,3,33,4,41,7
100,3,26,2,52,9
100,3,23,3,57,3
100,3,24,2,33,6
100,3,10,2,66,6
100,3,23,1,57,6
100,3,17,2,51,0
100,3,23,2,51,9
100,3,22,1,58,5
100,3,15,2,52,2
100,3,24,0,40,9
100,3,25,1,46,0
100,3,16,2,57,7
100,3,23,3,46,9
100,3,18,0,49,8
100,3,17,3,55,1
100,3,14,1,53,7
100,3,24,2,58,8
100,3,21,0,59,0
100,3,20,1,46,0
100,4,26,5,37,0
100,4,16,3,39,1
100,4,20,3,57,8
100,4,11,10,65,0
100,4,27,1,29,1
100,4,26,0,57,9
100,4,22,3,41,8
100,4,21,0,49,3
100,4,23,1,48,8
100,4,26,3,42,0
100,4,19,3,58,8
100,4,21,0,53,9
100,4,14,1,52,5
100,4,26,1,39,3
100,4,26,1,52,9
100,4,10,2,68,3
100,4,30,2,42,0
100,4,16,1,43,5
100,4,21,4,37,2
100,4,16,3,63,7
100,4,15,0,50,4
100,4,26,0,47,9
100,4,18,5,52,8
100,4,26,3,54,5
100,4,16,2,39,8
100,4,23,2,72,5
100,4,15,3,32,6
100,4,20,2,50,2
100,4,33,4,40,1
100,4,11,2,53,4
100,4,15,1,47,8
100,4,14,3,51,7
100,4,19,5,54,0
100,4,25,4,44,3
100,4,15,0,47,8
100,4,14,3,47,0
100,4,29,2,32,9
100,4,12,3,54,7
100,4,17,3,40,4
100,4,18,2,58,7
100,4,17,0,56,8
100,4,22,2,34,6
100,4,22,2,69,0
100,4,18,4,44,6
100,4,16,1,43,7
100,4,31,4,49,7
100,4,30,1,39,0
100,4,25,2,60,9
100,4,9,7,63,0
100,4,20,1,47,9
100,4,25,2,68,3
100,4,20,3,49,0
100,4,18,1,51,7
100,4,22,5,34,4
100,4,28,2,39,4
100,4,14,1,62,8
100,4,22,1,52,2
100,4,9,1,55,6
100,4,17,1,57,0
100,4,18,1,31,8
100,4,27,3,62,4
100,4,24,1,46,9
100,4,22,2,33,3
100,4,18,4,64,8
100,4,22,1,52,8
100,4,19,5,39,1
100,4,22,1,53,8
100,4,21,1,63,8
100,4,20,0,49,7
100,4,23,3,48,9
100,4,19,2,61,8
100,4,23,1,45,9
100,4,23,4,53,9
100,4,25,2,56,0
100,4,34,4,42,9
100,4,19,0,46,6
100,4,26,3,41,7
100,4,23,4,46,8
100,4,19,2,38,5
100,4,18,3,56,5
100,4,22,1,53,6
100,4,29,1,54,9
100,4,18,1,62,6
100,4,19,2,67,8
100,4,17,0,58,7
100,4,16,5,29,8
100,4,20,3,35,3
100,4,19,2,67,8
100,4,26,1,51,4
100,4,14,2,52,0
100,4,11,0,60,3
100,4,29,2,59,8
100,4,22,3,50,9
100,4,18,7,59,0
100,4,18,1,40,5
100,4,21,4,54,1
100,4,25,3,45,0
100,4,16,2,54,2
100,4,21,2,63,7
100,4,24,3,40,8
100,5,17,3,52,6
100,5,11,1,63,3
100,5,19,3,62,9
100,5,23,0,42,2
100,5,22,3,73,8
100,5,16,3,57,0
100,5,16,2,46,3
100,5,24,3,56,5
100,5,22,1,40,7
100,5,24,0,48,5
100,5,21,0,35,8
100,5,20,5,61,6
100,5,19,3,67,8
100,5,17,1,37,2
100,5,19,2,73,4
100,5,19,3,70,9
100,5,14,1,37,0
100,5,19,0,50,9
100,5,28,2,43,3
100,5,18,2,48,4
100,5,24,2,54,8
100,5,40,0,38,9
100,5,15,1,41,8
100,5,20,1,48,6
100,5,24,1,39,3
100,5,16,3,58,9
100,5,12,4,74,9
100,5,23,1,45,2
100,5,22,1,58,3
100,5,24,1,44,7
100,5,14,2,62,8
100,5,21,3,44,9
100,5,19,1,51,1
100,5,13,4,58,5
100,5,22,2,56,6
100,5,23,3,51,5
100,5,12,2,55,6
100,5,26,1,51,3
100,5,25,0,50,4
100,5,25,2,49,1
100,5,16,4,49,3
100,5,21,0,37,5
100,5,27,0,43,7
100,5,18,3,66,0
100,5,19,2,59,9
100,5,19,0,41,7
100,5,25,0,37,8
100,5,26,0,67,8
100,5,23,2,38,1
100,5,21,2,42,8
100,5,18,2,65,6
100,5,19,3,52,8
100,5,13,4,66,1
100,5,18,4,63,6
100,5,16,0,56,7
100,5,20,3,47,5
100,5,28,3,57,0
100,5,33,3,50,1
100,5,21,4,38,0
100,5,19,1,60,8
100,5,14,3,48,3
100,5,12,2,51,2
100,5,14,4,40,7
100,5,13,2,61,8
100,5,14,2,49,2
100,5,22,4,68,9
100,5,18,3,67,4
100,5,23,0,46,0
100,5,20,3,46,9
100,5,26,5,37,9
100,5,24,2,38,5
100,5,19,1,65,9
100,5,24,3,48,4
100,5,15,3,56,5
100,5,19,2,52,2
100,5,26,3,27,8
100,5,22,2,65,9
100,5,26,1,30,9
100,5,23,3,39,7
100,5,18,5,64,3
100,5,23,4,57,0
100,5,20,1,45,3
100,5,19,3,52,7
100,5,19,0,59,7
100,5,23,4,47,0
100,5,18,3,54,8
100,5,21,2,57,7
100,5,22,1,33,7
100,5,13,0,44,8
100,5,27,4,50,8
100,5,15,1,49,5
100,5,16,3,58,0
100,5,21,3,60,5
100,5,18,0,55,5
100,5,30,4,57,8
100,5,13,4,52,0
100,5,22,2,40,8
100,5,17,2,52,9
100,5,19,0,65,3
100,5,11,0,42,3
100,6,22,4,45,1
100,6,22,4,55,5
100,6,20,2,40,8
100,6,17,1,54,5
100,6,33,1,56,8
100,6,27,3,34,6
100,6,22,2,42,2
100,6,20,3,54,8
100,6,20,2,40,6
100,6,22,3,57,8
100,6,22,1,40,3
100,6,13,3,61,0
100,6,17,4,31,6
100,6,28,1,47,1
100,6,24,2,52,7
100,6,24,3,27,0
100,6,18,2,47,5
100,6,15,5,50,7
100,6,16,1,60,0
100,6,18,3,53,1
100,6,16,3,47,4
100,6,23,3,51,0
100,6,17,2,52,0
100,6,17,3,66,8
100,6,31,5,47,0
100,6,21,2,42,0
100,6,21,4,61,5
100,6,20,3,58,0
100,6,24,2,46,9
100,6,17,0,55,9
100,6,17,5,53,4
100,6,11,0,62,5
100,6,22,1,61,9
100,6,24,2,64,0
100,6,22,0,44,4
100,6,20,1,47,7
100,6,23,0,43,7
100,6,24,4,51,3
100,6,29,0,37,8
100,6,23,1,48,0
100,6,14,2,45,8
100,6,28,2,45,5
100,6,30,4,39,6
100,6,17,2,63,5
100,6,21,1,54,2
100,6,17,2,39,7
100,6,15,2,22,6
100,6,12,1,45,8
100,6,15,2,44,7
100,6,25,3,28,6
100,6,15,7,44,3
100,6,14,3,48,4
100,6,26,7,47,0
100,6,23,1,30,1
100,6,25,2,52,6
100,6,24,3,38,5
100,6,23,3,46,7
100,6,22,3,62,4
100,6,26,1,51,7
100,6,18,0,58,6
100,6,29,3,30,8
100,6,18,0,58,8
100,6,18,5,65,0
100,6,23,4,38,0
100,6,23,3,49,0
100,6,23,0,59,6
100,6,19,1,58,8
100,6,21,1,50,8
100,6,23,2,46,7
100,6,19,0,49,6
100,6,21,3,30,0
100,6,24,2,56,7
100,6,20,3,36,3
100,6,26,1,55,7
100,6,23,0,45,8
100,6,22,3,34,5
100,6,18,5,38,3
100,6,23,3,61,0
100,6,8,4,47,9
100,6,23,2,66,0
100,6,23,0,48,3
100,6,14,0,51,0
100,6,16,0,42,8
100,6,26,4,57,2
100,6,21,0,42,8
100,6,24,1,44,8
100,6,17,1,44,6
100,6,14,5,57,0
100,6,18,3,58,9
100,6,17,0,64,6
100,6,19,0,62,6
100,6,21,1,41,5
100,6,29,4,41,4
100,6,21,1,37,2
100,6,15,3,42,0
100,6,18,3,57,5
100,6,20,3,49,3
100,6,28,3,41,4
100,6,15,2,65,5
100,6,22,1,55,0
100,7,24,1,64,7
100,7,21,3,67,6
100,7,27,2,42,6
100,7,26,2,49,1
100,7,17,4,63,9
100,7,17,3,58,7
100,7,16,1,68,8
100,7,17,2,57,5
100,7,25,1,48,7
100,7,14,5,46,1
100,7,22,2,50,7
100,7,15,0,47,0
100,7,19,0,62,6
100,7,23,3,45,0
100,7,16,0,47,8
100,7,26,1,60,0
100,7,21,2,48,5
100,7,25,3,58,2
100,7,21,3,40,8
100,7,18,1,45,3
100,7,10,1,49,8
100,7,19,5,61,0
100,7,25,2,44,6
100,7,18,3,64,8
100,7,18,2,54,3
100,7,21,0,53,7
100,7,27,2,40,8
100,7,16,0,52,8
100,7,19,2,68,1
100,7,19,3,42,6
100,7,18,3,49,1
100,7,20,3,48,6
100,7,21,2,54,6
100,7,17,4,43,0
100,7,22,2,38,9
100,7,21,3,55,8
100,7,24,2,59,4
100,7,22,3,44,0
100,7,24,2,55,8
100,7,24,1,34,6
100,7,18,2,59,2
100,7,20,2,52,4
100,7,18,0,60,1
100,7,15,5,52,8
100,7,24,4,43,0
100,7,18,2,44,9
100,7,28,0,36,9
100,7,15,1,60,7
100,7,18,0,40,2
100,7,21,2,66,1
100,7,18,0,65,2
100,7,26,2,53,7
100,7,17,1,48,8
100,7,19,1,42,6
100,7,20,4,54,0
100,7,21,2,34,8
100,7,19,3,55,0
100,7,24,1,72,8
100,7,19,2,61,5
100,7,13,1,29,2
100,7,26,2,42,9
100,7,16,2,52,1
100,7,18,2,57,5
100,7,20,1,60,7
100,7,20,4,76,5
100,7,24,1,40,8
100,7,21,2,50,1
100,7,13,1,47,6
100,7,25,2,50,7
100,7,18,1,49,8
100,7,23,3,47,5
100,7,28,1,43,6
100,7,24,1,61,0
100,7,27,4,58,6
100,7,13,0,52,1
100,7,20,3,57,8
100,7,16,1,44,6
100,7,17,3,43,6
100,7,23,1,52,5
100,7,12,0,62,9
100,7,13,2,65,7
100,7,26,2,52,7
100,7,21,2,55,0
100,7,22,4,66,8
100,7,28,2,45,1
100,7,24,3,42,8
100,7,19,4,53,2
100,7,20,3,36,0
100,7,20,0,54,4
100,7,15,2,56,4
100,7,20,2,54,7
100,7,20,2,39,8
100,7,27,2,53,8
100,7,27,1,33,6
100,7,19,3,34,0
100,7,16,2,62,6
100,7,26,3,51,8
100,7,13,2,66,1
100,7,18,3,60,7
100,7,18,0,46,8
100,8,24,2,47,3
100,8,22,2,47,1
100,8,16,1,35,8
100,8,21,3,52,7
100,8,19,0,62,7
100,8,19,1,52,5
100,8,13,3,51,6
100,8,23,1,30,7
100,8,21,1,47,6
100,8,20,7,51,0
100,8,22,2,67,8
100,8,20,4,50,5
100,8,18,0,53,8
100,8,22,0,56,1
100,8,26,1,44,3
100,8,17,0,50,5
100,8,25,2,54,8
100,8,20,2,68,7
100,8,24,4,48,0
100,8,18,4,48,3
100,8,24,4,63,6
100,8,25,5,51,9
100,8,14,3,62,6
100,8,19,4,64,4
100,8,19,3,63,2
100,8,20,2,51,7
100,8,25,1,42,3
100,8,18,0,48,2
100,8,21,2,53,1
100,8,27,2,44,7
100,8,22,4,43,7
100,8,20,1,59,5
100,8,17,3,52,9
100,8,21,2,37,8
100,8,14,2,51,6
100,8,14,3,46,9
100,8,19,0,44,7
100,8,18,1,49,7
100,8,24,1,41,4
100,8,31,0,43,0
100,8,16,2,70,3
100,8,18,1,45,4
100,8,26,1,55,5
100,8,20,4,64,0
100,8,20,1,49,7
100,8,22,2,47,5
100,8,20,4,62,0
100,8,18,5,47,0
100,8,22,2,33,0
100,8,19,1,55,0
100,8,26,1,31,5
100,8,27,3,57,0
100,8,17,0,37,9
100,8,25,3,56,9
100,8,25,3,60,3
100,8,12,5,45,0
100,8,20,3,41,9
100,8,16,4,42,8
100,8,18,1,45,0
100,8,26,3,51,8
100,8,22,7,69,0
100,8,18,2,43,6
100,8,26,5,55,9
100,8,16,1,55,9
100,8,19,2,66,0
100,8,16,2,52,1
100,8,22,1,48,8
100,8,29,0,45,7
100,8,27,4,61,6
100,8,19,3,47,7
100,8,6,2,38,9
100,8,27,2,32,9
100,8,17,5,75,8
100,8,17,1,40,2
100,8,30,0,63,3
100,8,15,4,67,0
100,8,15,1,65,4
100,8,22,1,36,3
100,8,18,3,55,7
100,8,11,3,66,8
100,8,22,3,64,1
100,8,17,1,56,8
100,8,19,1,45,0
100,8,21,2,65,7
100,8,18,10,57,0
100,8,20,0,43,2
100,8,14,2,55,6
100,8,24,4,60,1
100,8,17,2,39,0
100,8,22,0,54,4
100,8,21,2,46,3
100,8,19,2,48,5
100,8,19,1,57,2
100,8,31,2,60,1
100,8,23,1,52,1
100,8,27,3,55,7
100,8,15,5,55,0
100,8,25,3,47,9
100,8,24,0,55,4
100,8,23,3,48,1
100,9,26,2,51,0
100,9,16,1,62,6
100,9,18,5,42,7
100,9,21,1,54,8
100,9,23,6,50,0
100,9,17,4,57,9
100,9,18,1,45,9
100,9,25,2,43,5
100,9,16,2,58,8
100,9,18,3,57,2
100,9,12,3,54,8
100,9,30,1,49,8
100,9,29,1,55,9
100,9,24,4,58,1
100,9,22,5,51,1
100,9,16,6,42,0
100,9,16,2,56,4
100,9,20,1,43,7
100,9,22,2,54,9
100,9,23,3,41,5
100,9,23,2,45,7
100,9,19,2,37,0
100,9,9,2,56,7
100,9,14,0,69,0
100,9,20,0,34,7
100,9,21,5,54,0
100,9,15,2,65,0
100,9,22,2,55,5
100,9,24,2,49,0
100,9,23,1,55,5
100,9,23,3,36,0
100,9,15,1,43,4
100,9,19,1,47,8
100,9,17,3,51,1
100,9,22,3,52,5
100,9,16,3,69,0
100,9,14,0,36,3
100,9,16,2,54,0
100,9,30,2,38,7
100,9,20,2,55,8
100,9,22,0,37,8
100,9,24,2,61,8
100,9,18,4,59,0
100,9,23,0,53,7
100,9,27,1,38,4
100,9,22,1,44,8
100,9,21,2,49,7
100,9,10,3,57,1
100,9,16,2,54,0
100,9,18,0,39,7
100,9,12,2,61,7
100,9,27,2,52,5
100,9,24,2,57,7
100,9,24,1,45,8
100,9,15,8,49,0
100,9,19,1,52,1
100,9,19,1,29,6
100,9,20,2,27,8
100,9,22,3,52,8
100,9,30,0,58,3
100,9,17,1,50,6
100,9,12,2,46,7
100,9,20,3,50,0
100,9,26,3,42,7
100,9,25,1,52,1
100,9,20,2,54,7
100,9,17,1,55,8
100,9,20,5,61,0
100,9,14,3,41,5
100,9,25,2,49,6
100,9,15,1,60,6
100,9,17,1,53,6
100,9,16,2,61,1
100,9,21,3,36,0
100,9,17,3,45,6
100,9,21,1,61,8
100,9,31,2,45,0
100,9,20,4,40,0
100,9,14,1,55,3
100,9,22,5,54,0
100,9,19,2,37,0
100,9,34,4,51,6
100,9,31,0,43,5
100,9,17,4,44,6
100,9,25,0,56,6
100,9,22,2,46,8
100,9,21,1,58,0
100,9,16,0,39,4
100,9,19,2,52,9
100,9,23,0,54,4
100,9,32,2,50,1
100,9,30,2,53,6
100,9,28,0,50,9
100,9,16,5,47,0
100,9,13,4,57,6
100,9,18,3,49,1
100,9,14,1,70,0
100,9,22,0,41,6
100,9,26,3,46,7
100,9,26,4,60,7
100,10,11,2,33,9
100,10,12,3,55,5
100,10,24,2,40,3
100,10,19,4,67,8
100,10,11,3,57,8
100,10,22,4,33,4
100,10,28,4,52,6
100,10,16,2,59,8
100,10,22,2,48,7
100,10,22,1,32,7
100,10,20,4,66,7
100,10,24,3,51,8
100,10,13,1,55,7
100,10,17,2,56,8
100,10,16,1,31,7
100,10,24,3,35,8
100,10,21,3,31,2
100,10,16,2,52,5
100,10,25,0,36,4
100,10,32,0,41,6
100,10,11,2,49,2
100,10,22,1,26,8
100,10,14,3,63,4
100,10,12,1,45,9
100,10,12,0,53,7
100,10,21,4,54,0
100,10,20,6,48,0
100,10,29,2,50,9
100,10,26,0,52,6
100,10,25,2,51,2
100,10,29,3,36,8
100,10,17,4,39,7
100,10,20,4,38,7
100,10,23,1,60,8
100,10,21,2,35,0
100,10,16,2,55,8
100,10,24,1,42,0
100,10,21,1,50,5
100,10,25,3,35,9
100,10,35,1,44,8
100,10,10,4,60,9
100,10,15,0,53,8
100,10,23,3,43,0
100,10,15,1,59,8
100,10,16,2,53,0
100,10,18,3,39,6
100,10,20,2,53,1
100,10,14,1,50,2
100,10,28,3,51,8
100,10,18,2,45,2
100,10,20,4,53,0
100,10,18,1,61,8
100,10,25,0,34,8
100,10,21,2,40,1
100,10,29,2,44,0
100,10,22,1,49,5
100,10,30,0,46,9
100,10,11,1,60,4
100,10,22,3,32,9
100,10,12,1,33,2
100,10,20,1,60,9
100,10,25,3,57,0
100,10,19,2,38,8
100,10,21,5,61,0
100,10,24,2,36,4
100,10,26,0,54,7
100,10,13,0,54,8
100,10,17,3,66,0
100,10,21,3,55,0
100,10,15,1,57,7
100,10,28,1,58,8
100,10,19,7,58,0
100,10,23,1,55,0
100,10,17,4,58,6
100,10,20,1,50,3
100,10,19,3,66,8
100,10,20,0,50,7
100,10,11,2,47,3
100,10,26,3,55,3
100,10,13,2,55,8
100,10,22,1,68,3
100,10,18,1,41,5
100,10,14,0,64,8
100,10,15,2,63,5
100,10,18,2,60,2
100,10,24,3,50,8
100,10,19,1,49,9
100,10,18,2,56,6
100,10,22,2,55,1
100,10,21,4,53,5
100,10,17,4,50,7
100,10,18,1,36,6
100,10,21,2,48,3
100,10,14,3,61,9
100,10,14,1,38,6
100,10,19,3,51,8
100,10,23,4,48,7
100,10,15,4,40,2
100,10,20,2,52,8
100,10,22,5,45,2
100,11,21,2,43,9
100,11,21,11,33,0
100,11,17,2,45,0
100,11,33,3,46,2
100,11,19,3,26,8
100,11,19,2,62,9
100,11,14,2,55,3
100,11,17,1,46,8
100,11,20,4,52,8
100,11,17,3,55,8
100,11,31,1,39,0
100,11,22,1,54,3
100,11,23,2,31,4
100,11,32,1,55,8
100,11,14,0,54,7
100,11,22,3,57,9
100,11,24,1,34,6
100,11,15,0,46,6
100,11,27,1,41,7
100,11,17,3,28,8
100,11,15,1,38,4
100,11,22,1,40,7
100,11,11,3,48,7
100,11,19,2,54,4
100,11,13,1,62,8
100,11,15,1,57,7
100,11,23,2,39,6
100,11,23,2,32,7
100,11,15,1,48,8
100,11,20,2,47,1
100,11,27,1,41,8
100,11,23,4,44,0
100,11,20,3,38,7
100,11,23,2,41,7
100,11,23,1,54,9
100,11,19,1,46,2
100,11,20,4,35,0
100,11,25,5,56,6
100,11,29,1,44,5
100,11,16,3,51,2
100,11,19,3,55,4
100,11,19,3,54,7
100,11,18,4,49,8
100,11,16,4,48,9
100,11,26,3,53,8
100,11,13,3,65,7
100,11,20,1,41,5
100,11,20,2,37,0
100,11,9,0,46,5
100,11,19,2,61,8
100,11,20,3,56,0
100,11,16,4,52,8
100,11,33,2,43,6
100,11,18,3,46,8
100,11,19,1,47,9
100,11,21,1,38,0
100,11,17,0,63,8
100,11,24,3,56,1
100,11,12,1,40,9
100,11,24,2,41,9
100,11,17,1,45,8
100,11,30,7,61,0
100,11,27,3,61,6
100,11,19,0,56,4
100,11,16,1,54,8
100,11,14,3,60,1
100,11,22,0,63,3
100,11,24,1,43,8
100,11,21,2,59,3
100,11,24,0,53,2
100,11,19,0,50,0
100,11,17,2,66,9
100,11,28,4,49,0
100,11,16,0,51,0
100,11,16,0,39,8
100,11,18,0,56,7
100,11,40,4,35,8
100,11,12,0,46,9
100,11,26,3,74,8
100,11,18,1,54,8
100,11,25,3,66,7
100,11,20,2,49,9
100,11,28,2,45,5
100,11,21,2,47,8
100,11,19,2,52,0
100,11,23,1,62,4
100,11,25,1,53,9
100,11,28,7,41,0
100,11,17,4,48,0
100,11,25,3,41,5
100,11,20,3,59,7
100,11,21,3,44,8
100,11,19,4,58,8
100,11,25,2,40,4
100,11,24,3,46,2
100,11,17,2,58,8
100,11,12,2,62,8
100,11,17,2,47,5
100,11,23,4,46,6
100,11,25,0,53,1
100,12,23,2,45,9
100,12,36,3,45,9
100,12,14,3,78,4
100,12,22,2,43,8
100,12,25,2,54,4
100,12,17,3,53,1
100,12,20,1,57,3
100,12,22,0,50,5
100,12,15,2,49,8
100,12,17,4,45,7
100,12,23,6,53,0
100,12,29,2,55,7
100,12,19,0,49,0
100,12,19,0,43,8
100,12,19,2,55,6
100,12,11,4,62,6
